latitude_deg,longitude_deg,altitude_m,timestamp,observed_total_nt,observed_declination_deg,observed_inclination_deg,is_injected_anomaly,track_id,dataset_split,source_file,baseline_total_nt,baseline_declination_deg,baseline_inclination_deg,residual_total_nt,residual_declination_deg,residual_inclination_deg,delta_residual_total_nt,rolling_residual_total_nt,spatial_anomaly_score,temporal_anomaly_score,final_anomaly_score,is_anomaly,baseline_residual_score,baseline_is_anomaly
45.1283916083916,-79.86741258741259,0.0,2026-03-26 09:00:00.000000,52107.070083175415,-7.793410438989015,58.21059080334145,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52915.22156909807,-8.334200121186775,46.06481939795913,-808.1514859226518,0.5407896821977607,12.14577140538232,-45.3619659176984,-762.8176969540533,0.09376311,0.22052404,0.16348162442445757,False,0.6217623402172654,False
45.13958041958042,-79.85062937062936,0.0,2026-03-26 09:05:00.000000,52063.410591910026,-7.78463672384267,58.23189221148342,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52916.66967776066,-8.332128574261679,46.073773905279616,-853.2590858506373,0.5474918504190089,12.158118306203804,-45.107599927985575,-808.0666972594141,0.09376311,0.22052404,0.16348162442445757,False,0.6564664858896434,False
45.15076923076923,-79.83384615384615,0.0,2026-03-26 09:10:00.000000,52020.34216785622,-7.775892663948935,58.251491932946834,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52918.11755203095,-8.330056166143672,46.08272665558128,-897.7753841747253,0.5541635021947373,12.168765277365551,-44.516298324087984,-853.0619853160048,0.09376311,0.22052404,0.16348162442445757,False,0.6907157056286812,False
45.16195804195804,-79.81706293706294,0.0,2026-03-26 09:15:00.000000,51978.19718508436,-7.767195137693795,58.26930486120509,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52919.565191837224,-8.32798289740356,46.091677648522726,-941.3680067528621,0.5607877597097648,12.177627212682367,-43.5926225781368,-897.4674922594082,0.09376311,0.22052404,0.16348162442445757,False,0.7242542828663954,False
45.17314685314685,-79.80027972027972,0.0,2026-03-26 09:20:00.000000,51937.30089114588,-7.758560933640806,58.28525364840122,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52921.01259710778,-8.325908768612342,46.10062688376261,-983.7117059618977,0.5673478349715362,12.184626764638615,-42.34369920903555,-940.9516989631617,0.09376311,0.22052404,0.16348162442445757,False,0.7568319839190737,False
45.18433566433566,-79.78349650349651,0.0,2026-03-26 09:25:00.000000,51897.96889702443,-7.75000671812465,58.29926904121017,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52922.45976777093,-8.323833780341213,46.10957436095964,-1024.4908707465001,0.5738270622165622,12.189694680250525,-40.77916478460247,-983.1901944870866,0.09376311,0.22052404,0.16348162442445757,False,0.7882059891275559,False
45.19552447552447,-79.76671328671328,0.0,2026-03-26 09:30:00.000000,51860.5047414556,-7.741549003080636,58.31129018155274,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52923.906703755,-8.32175793316156,46.118520079772615,-1063.4019622993947,0.5802089300809241,12.192770101780127,-38.911091552894504,-1023.8681796692641,0.095140666,0.19818622,0.1518157199025154,False,0.8181427667809618,False
45.20671328671328,-79.74993006993007,0.0,2026-03-26 09:35:00.000000,51825.19754841249,-7.73320411417222,58.3212648708555,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52925.35340498832,-8.31968122764497,46.12746403986039,-1100.1558565758241,0.5864771134727507,12.193800830995109,-36.75389427642949,-1062.682896540573,0.095140666,0.19818622,0.1518157199025154,False,0.8464198753620601,False
45.2179020979021,-79.73314685314685,0.0,2026-03-26 09:40:00.000000,51792.31979583512,-7.724988159278087,58.32914979670904,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52926.79987139923,-8.317603664363219,46.1364062408819,-1134.4800755641045,0.5926155050851314,12.192743555827143,-34.324218988280336,-1099.3459648131077,0.095140666,0.19818622,0.1518157199025154,False,0.8728276802056258,False
45.22909090909091,-79.71636363636364,0.0,2026-03-26 09:45:00.000000,51762.12521282287,-7.716916997399623,58.33491072094047,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52928.24610291608,-8.315525243888274,46.145346682496104,-1166.1208900932033,0.5986082464886513,12.189564038444367,-31.64081452909886,-1133.585607411044,0.095140666,0.19818622,0.1518157199025154,False,0.8971709713220588,False
45.24027972027972,-79.69958041958041,0.0,2026-03-26 09:50:00.000000,51734.84682151852,-7.709006208048767,58.33852262828353,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52929.69209946724,-8.313445966792305,46.15428536436209,-1194.8452779487197,0.6044397587435375,12.184237263921439,-28.724387855516397,-1165.1487478686759,0.095140666,0.19818622,0.1518157199025154,False,0.9192704699005513,False
45.251468531468525,-79.6827972027972,0.0,2026-03-26 09:55:00.000000,51710.69513879491,-7.701271061175376,58.33996983500061,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52931.13786098106,-8.311365833647665,46.16322228613895,-1220.4427221861552,0.6100947724722889,12.176747548861663,-25.59744423743541,-1193.8029634093593,0.095140666,0.19818622,0.1518157199025154,False,0.938964211865869,False
45.26265734265734,-79.66601398601398,0.0,2026-03-26 10:00:00.000000,51689.85655162276,-7.693726487692112,58.33924605698523,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52932.58338738595,-8.309284845026905,46.172157447485915,-1242.726835763191,0.6155583573347929,12.167088609499316,-22.284113577035896,-1219.3382786326886,0.093974404,0.21195778,0.15886526219546795,False,0.9561087978112957,False
45.27384615384615,-79.64923076923077,0.0,2026-03-26 10:05:00.000000,51672.491878657296,-7.686387050653769,58.33635443704903,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52934.02867861027,-8.30720300150277,46.18109084806221,-1261.5367999529772,0.6208159508490017,12.15526358898682,-18.809964189786115,-1241.568785967441,0.093974404,0.21195778,0.15886526219546795,False,0.9705804996614655,False
45.28503496503496,-79.63244755244756,0.0,2026-03-26 10:10:00.000000,51658.7351291445,-7.679266917146659,58.33130753127499,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52935.47373458245,-8.305120303648199,46.19002248752717,-1276.7386054379458,0.6258533865015394,12.141285043747814,-15.201805484968645,-1260.3340803847047,0.093974404,0.21195778,0.15886526219546795,False,0.9822762155247738,False
45.296223776223776,-79.61566433566433,0.0,2026-03-26 10:15:00.000000,51648.69246872501,-7.672379830942334,58.32412725449599,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52936.91855523088,-8.303036752036318,46.19895236554021,-1288.2260865058706,0.6306569210939843,12.125174888955783,-11.487481067924818,-1275.5004972989311,0.093974404,0.21195778,0.15886526219546795,False,0.9911142653661845,False
45.307412587412585,-79.59888111888112,0.0,2026-03-26 10:20:00.000000,51642.44140011675,-7.665739085968406,58.31484478513556,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52938.363140483976,-8.300952347240454,46.20788048176076,-1295.9217403672228,0.6352132612720478,12.106964303374802,-7.695653861352184,-1286.9621441036797,0.093974404,0.21195778,0.15886526219546795,False,0.9970350213601843,False
45.3186013986014,-79.5820979020979,0.0,2026-03-26 10:25:00.000000,51640.03016499939,-7.6593575006476975,58.30350042982391,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52939.80749027019,-8.298867089834118,46.21680683584836,-1299.7773252707993,0.6395095891864209,12.086693593975554,-3.8555849035765277,-1294.6417173812977,0.093974404,0.21195778,0.15886526219546795,False,1.0000013680591788,True
45.32979020979021,-79.56531468531469,0.0,2026-03-26 10:30:00.000000,51641.47737171648,-7.653247393155239,58.29014344837724,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52941.25160451794,-8.296780980391022,46.2257314274626,-1299.7742328014647,0.6435335872357824,12.064412020914645,0.0030924693346605636,-1298.491099479829,0.093190305,0.21546742,0.16044271998107434,False,0.9999989888258245,False
45.34097902097902,-79.54853146853146,0.0,2026-03-26 10:35:00.000000,51646.77185166832,-7.647420557640879,58.27483183990024,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52942.695483155694,-8.294694019485064,46.234654256263156,-1295.9236314873706,0.6472734618441853,12.040177583637082,3.8506013140940922,-1298.4917298532116,0.093190305,0.21546742,0.16044271998107434,False,0.9970364763191978,False
45.35216783216783,-79.53174825174825,0.0,2026-03-26 10:40:00.000000,51655.87274550401,-7.641888241463404,58.2576320909405,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52944.13912611189,-8.292606207690335,46.24357532190973,-1288.266380607878,0.6507179662269316,12.014056769030766,7.657250879492494,-1294.6547482989045,0.093190305,0.21546742,0.16044271998107434,False,0.9911452661817464,False
45.36335664335664,-79.51496503496503,0.0,2026-03-26 10:45:00.000000,51668.70981844726,-7.636661123480115,58.238618886788565,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52945.58253331503,-8.290517545581121,46.25249462406214,-1276.8727148677644,0.6538564221010059,11.986124262726428,11.393665740113647,-1287.020908987671,0.093190305,0.21546742,0.16044271998107434,False,0.9823793944391008,False
45.37454545454545,-79.49818181818182,0.0,2026-03-26 10:50:00.000000,51685.18400232274,-7.631749293433764,58.21787478717713,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52947.02570469355,-8.288428033731899,46.261412162380246,-1261.8417023708098,0.6566787402981351,11.956462624796885,15.031012496954645,-1275.6602659488174,0.093190305,0.21546742,0.16044271998107434,False,0.9708150804846798,False
45.38573426573426,-79.4813986013986,0.0,2026-03-26 10:55:00.000000,51705.16816009977,-7.62716223247663,58.19548986778756,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52948.468640175975,-8.286337672717336,46.27032793652396,-1243.3004800762064,0.6591754402407055,11.925161931263595,18.541222294603358,-1260.6716324382603,0.093190305,0.21546742,0.16044271998107434,False,0.9565501388676765,False
45.39692307692307,-79.46461538461539,0.0,2026-03-26 11:00:00.000000,51728.508067053175,-7.622908794869358,58.1715613291204,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52949.91133969079,-8.284246463112291,46.27924194615332,-1221.4032726376172,0.6613376682429335,11.89231938296708,21.89720743858925,-1242.1818183615444,0.09150806,0.20319763,0.15293732285499573,False,0.9397032244235406,False
45.40811188811188,-79.44783216783217,0.0,2026-03-26 11:05:00.000000,51755.02360096938,-7.618997190889846,58.14619307442839,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52951.3538031665,-8.282154405491818,46.28815419092835,-1196.3302021971176,0.6631572146019717,11.858038883500036,25.073070440499578,-1220.3446516369804,0.09150806,0.20319763,0.15293732285499573,False,0.9204129165727555,False
45.4193006993007,-79.43104895104895,0.0,2026-03-26 11:10:00.000000,51784.51013221245,-7.61543497098521,58.11949525854441,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52952.796030531645,-8.280061500431158,46.29706467050921,-1168.2858983191982,0.6646265294459477,11.822430588035203,28.044303877919447,-1195.339791051311,0.09150806,0.20319763,0.15293732285499573,False,0.8988366498546514,False
45.43048951048951,-79.41426573426574,0.0,2026-03-26 11:15:00.000000,51816.7401029224,-7.612229011197384,58.09158380956376,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52954.238021714715,-8.277967748505743,46.305973384556076,-1137.4979187923163,0.6657387373083594,11.785610425007683,30.787979526881827,-1167.371339769544,0.09150806,0.20319763,0.15293732285499573,False,0.8751494989495952,False
45.44167832167832,-79.39748251748252,0.0,2026-03-26 11:20:00.000000,51851.464783158735,-7.609385499890516,58.06257992545749,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52955.67977664428,-8.275873150291204,46.31488033272923,-1104.214993485548,0.666487650400688,11.74769959272826,33.28292530676845,-1136.6662701990208,0.09150806,0.20319763,0.15293732285499573,False,0.8495428275662136,False
45.45286713286713,-79.3806993006993,0.0,2026-03-26 11:25:00.000000,51888.41619043625,-7.60690992580576,58.03260954780284,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52957.12129524889,-8.273777706363349,46.32378551468901,-1068.705104812645,0.6668677805575891,11.708824033113835,35.50988867290289,-1103.472672363503,0.09150806,0.20319763,0.15293732285499573,False,0.8222228116203024,False
45.46405594405594,-79.36391608391608,0.0,2026-03-26 11:30:00.000000,51927.30915783946,-7.604807067466531,58.00180281491565,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52958.56257745709,-8.271681417298192,46.33268893009581,-1031.2534196176275,0.6668743498316605,11.669113884819836,37.45168519501749,-1068.0578393052735,0.08799925,0.20603,0.15291615910828113,False,0.7934088481028696,False
45.47524475524475,-79.34713286713287,0.0,2026-03-26 11:35:00.000000,51967.8435347553,-7.603080983954668,57.970293496759794,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52960.003623197445,-8.269584283671927,46.3415905786101,-992.1600884421423,0.6665032997172586,11.628702918149692,39.09333117548522,-1030.7062042908049,0.08799925,0.20603,0.15291615910828113,False,0.7633318619165389,False
45.48643356643356,-79.33034965034965,0.0,2026-03-26 11:40:00.000000,52009.70650324021,-7.601735007075319,57.93821841408696,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52961.44443239855,-8.26748630606094,46.35049045989242,-951.737929158342,0.6657512989856214,11.587727954194541,40.42215928380028,-991.7171457393706,0.08799925,0.20603,0.15291615910828113,False,0.7322325237469915,False
45.49762237762237,-79.31356643356644,0.0,2026-03-26 11:45:00.000000,52052.57499214547,-7.600771734925655,57.9057168443293,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52962.88500498897,-8.265387485041815,46.35938857360337,-910.3100128435035,0.6646157501161598,11.54632827072593,41.42791631483851,-951.4026768146626,0.08799925,0.20603,0.15291615910828113,False,0.7003593927227614,False
45.50881118881119,-79.29678321678321,0.0,2026-03-26 11:50:00.000000,52096.1181703701,-7.600193026879855,57.87292991682459,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52964.32534089733,-8.263287821191316,46.36828491940362,-868.2071705272319,0.6630947943114611,11.504644997420968,42.10284231627156,-910.0850375096925,0.08799925,0.20603,0.15291615910828113,False,0.6679669981972763,False
45.52,-79.28,0.0,2026-03-26 11:55:00.000000,52140.0,-7.6,57.84,False,anomalous_eval_run_5,anomalous_eval,anomalous_eval_run_5.csv,52965.76544005222,-8.261187315086403,46.37717949695392,-825.7654400522224,0.6611873150864032,11.462820503046082,42.441730475009535,-868.0942078076527,0.08799925,0.20603,0.15291615910828113,False,0.6353138754564515,False
44.46,-82.34,750.0,2026-03-27 12:00:00.000000,52245.0,-7.45,57.72,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52796.73522828688,-8.488446547930602,45.52672480094741,-551.7352282868815,1.0384465479306018,12.193275199052586,274.03021176534094,-748.5692796221119,0.100509785,0.27426043,0.19607264064252378,True,0.4244850039820278,False
44.47118881118881,-82.3232167832168,750.0,2026-03-27 12:05:00.000000,52288.8818296299,-7.450193026879855,57.752929916824584,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52798.198526431705,-8.486484988999019,45.5357836463106,-509.31669680180494,1.0362919621191633,12.217146270513986,42.41853148507653,-628.9391217136363,0.100509785,0.27426043,0.19607264064252378,True,0.3918497296997193,False
44.482377622377626,-82.30643356643357,750.0,2026-03-27 12:10:00.000000,52332.42500785453,-7.450771734925656,57.785716844329286,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52799.6615970987,-8.484522506741547,45.54484075517119,-467.2365892441667,1.0337507718158907,12.2408760891581,42.08010755763826,-509.4295047776177,0.100509785,0.27426043,0.19607264064252378,True,0.35947482647008455,False
44.493566433566436,-82.28965034965036,750.0,2026-03-27 12:15:00.000000,52375.29349675979,-7.451735007075319,57.81821841408695,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52801.12444021545,-8.482559101706219,45.553896127183776,-425.8309434556577,1.0308240946308995,12.264322286903173,41.40564578850899,-467.4614098338764,0.100509785,0.27426043,0.19607264064252378,True,0.32761882957826605,False
44.504755244755245,-82.27286713286713,750.0,2026-03-27 12:20:00.000000,52417.1564652447,-7.453080983954669,57.85029349675979,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52802.58705570958,-8.480594774441265,45.562949762003036,-385.43059046487906,1.027513790486596,12.287343734756753,40.40035299077863,-426.16604105490114,0.100509785,0.27426043,0.19607264064252378,True,0.2965362683769193,False
44.515944055944054,-82.25608391608392,750.0,2026-03-27 12:25:00.000000,52457.69084216054,-7.454807067466532,57.881802814915645,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52804.049443508695,-8.478629525495132,45.572001659283714,-346.3586013481545,1.0238224580286,12.30980115563193,39.07198911672458,-385.8733784228971,0.100509785,0.27426043,0.19607264064252378,True,0.2664757019938448,False
44.52713286713287,-82.2393006993007,750.0,2026-03-27 12:30:00.000000,52496.58380956375,-7.4569099258057605,57.91260954780283,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52805.51160354044,-8.476663355416472,45.58105181868063,-308.92779397669074,1.0197534296107111,12.331557729122203,37.43080737146374,-346.9056619299081,0.09944759,0.21097267,0.1607863835990429,False,0.23767780111399608,False
44.53832167832168,-82.22251748251749,750.0,2026-03-27 12:35:00.000000,52533.535216841265,-7.459385499890517,57.94257992545749,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52806.973535732446,-8.474696264754149,45.59010023984863,-273.43831889118155,1.0153107648636324,12.352479685608856,35.489475085509184,-309.57490473867557,0.09944759,0.21097267,0.1607863835990429,False,0.21037349063926356,False
44.54951048951049,-82.20573426573426,750.0,2026-03-27 12:40:00.000000,52568.2598970776,-7.462229011197384,57.971583809563754,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52808.43524001237,-8.472728254057234,45.59914692244267,-240.17534293476638,1.0104992428598498,12.372436887121083,33.262975956415175,-274.1804852675462,0.09944759,0.21097267,0.1607863835990429,False,0.18478216755997792,False
44.5606993006993,-82.18895104895105,750.0,2026-03-27 12:45:00.000000,52600.48986778755,-7.465434970985211,57.99949525854441,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52809.89671630784,-8.470759323875008,45.60819186611776,-209.4068485202879,1.0053243528897973,12.39130339242665,30.768494414478482,-241.0068367820786,0.09944759,0.21097267,0.1607863835990429,False,0.16111000779123502,False
44.571888111888114,-82.17216783216783,750.0,2026-03-27 12:50:00.000000,52629.97639903062,-7.468997190889847,58.026193074428384,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52811.35796454655,-8.468789474756958,45.617235070528956,-181.3815655159342,0.9997922838671114,12.408958003899428,28.025283004353696,-210.32125232366283,0.09944759,0.21097267,0.1607863835990429,False,0.13954837504097878,False
44.58307692307692,-82.15538461538462,750.0,2026-03-27 12:55:00.000000,52656.491932946825,-7.472908794869358,58.051561329120396,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52812.81898465617,-8.466818707252786,45.62627653533141,-156.32705170934787,0.9939099123834279,12.42528479378899,25.05451380658633,-182.37182191519,0.09944759,0.21097267,0.1607863835990429,False,0.12027234398894916,False
44.59426573426573,-82.13860139860141,750.0,2026-03-27 13:00:00.000000,52679.83183990023,-7.477162232476631,58.07548986778755,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52814.27977656438,-8.464847021912393,45.635316260180325,-134.44793666414625,0.9876847894357619,12.440173607607228,21.879115045201615,-157.38551796314277,0.100564115,0.14324725,0.12403983734548092,False,0.10343934917380465,False
44.60545454545455,-82.12181818181818,750.0,2026-03-27 13:05:00.000000,52699.81599767726,-7.481749293433764,58.097874787177126,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52815.74034019887,-8.462874419285894,45.64435424473096,-115.92434252161183,0.9811251258521301,12.453520542446164,18.52359414253442,-135.566443631702,0.100564115,0.14324725,0.12403983734548092,False,0.08918797001541831,False
44.61664335664336,-82.10503496503497,750.0,2026-03-27 13:10:00.000000,52716.29018155274,-7.486661123480116,58.11861888678856,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52817.20067548736,-8.460900899923617,45.653390488638664,-100.91049393462163,0.9742397764435013,12.465228398149897,15.013848586990207,-117.09425770679324,0.100564115,0.14324725,0.12403983734548092,False,0.07763686134863529,False
44.62783216783217,-82.08825174825175,750.0,2026-03-27 13:15:00.000000,52729.12725449599,-7.491888241463404,58.13763209094049,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52818.66078235754,-8.458926464376084,45.662424991558844,-89.53352786155301,0.9670382229126799,12.475207099381649,11.376966073068616,-102.12278810592882,0.100564115,0.14324725,0.12403983734548092,False,0.06888383772202204,False
44.63902097902098,-82.07146853146854,750.0,2026-03-27 13:20:00.000000,52738.22814833168,-7.497420557640879,58.15483183990023,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52820.12066073715,-8.456951113194041,45.67145775314695,-81.8925124054731,0.9595305555531617,12.48337408675328,7.641015456079913,-90.77884473388258,0.100564115,0.14324725,0.12403983734548092,False,0.06300511852844842,False
44.65020979020979,-82.05468531468532,750.0,2026-03-27 13:25:00.000000,52743.52262828352,-7.50324739315524,58.17014344837724,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52821.58031055391,-8.454974846928428,45.68048877305854,-78.05768227038789,0.9517274537731879,12.489654675318697,3.8348301350852125,-83.16124084580467,0.100564115,0.14324725,0.12403983734548092,False,0.06005473979295169,False
44.6613986013986,-82.0379020979021,750.0,2026-03-27 13:30:00.000000,52744.96983500061,-7.509357500647698,58.1835004298239,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52823.039731735575,-8.4529976661304,45.689518050949225,-78.06989673496719,0.9436401654827025,12.493982378874676,-0.01221446457930142,-79.34003047027606,0.10012044,0.13694954,0.12037644460797312,False,0.06006413715744785,False
44.67258741258741,-82.02111888111888,750.0,2026-03-27 13:35:00.000000,52742.55859988325,-7.515739085968407,58.19484478513555,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52824.49892420989,-8.451019571351322,45.698545586474644,-81.94032432664244,0.9352804853829157,12.496299198660907,-3.870427591675252,-79.35596777733251,0.10012044,0.13694954,0.12037644460797312,False,0.06304190328045886,False
44.68377622377622,-82.00433566433567,750.0,2026-03-27 13:40:00.000000,52736.307531274986,-7.522379830942334,58.20412725449599,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52825.9578879046,-8.44904056314276,45.707571379290535,-89.650356629616,0.9266607322004248,12.496555875205452,-7.710032302973559,-83.22019256374188,0.10012044,0.13694954,0.12037644460797312,False,0.068973721524132,False
44.69496503496504,-81.98755244755245,750.0,2026-03-27 13:45:00.000000,52726.2648708555,-7.52926691714666,58.21130753127498,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52827.41662274749,-8.447060642056488,45.71659542905273,-101.15175189199363,0.9177937249098287,12.494712102222252,-11.501395262377628,-90.91414428275068,0.10012044,0.13694954,0.12037644460797312,False,0.07782247644034102,False
44.706153846153846,-81.97076923076924,750.0,2026-03-27 13:50:00.000000,52712.508121342704,-7.53638705065377,58.21635443704903,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52828.87512866634,-8.445079808644492,45.725617735417075,-116.36700732363533,0.908692757990722,12.490736701631953,-15.215255431641708,-102.38970528174832,0.10012044,0.13694954,0.12037644460797312,False,0.08952854020310251,False
44.717342657342655,-81.95398601398603,750.0,2026-03-27 13:55:00.000000,52695.14344837724,-7.543726487692113,58.21924605698523,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52830.333405588935,-8.44309806345896,45.73463829803951,-135.1899572116963,0.899371575766847,12.484607758945714,-18.822949888060975,-117.56957214244176,0.10012044,0.13694954,0.12037644460797312,False,0.1040102327769045,False
44.72853146853147,-81.9372027972028,750.0,2026-03-27 14:00:00.000000,52674.30486120509,-7.551271061175377,58.219969835000605,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52831.79145344307,-8.441115407052285,45.743657116576045,-157.48659223797586,0.8898443458769085,12.476312718424559,-22.296635026279546,-136.34785225776918,0.09769661,0.14172627,0.12191292308270932,False,0.12116445226965522,False
44.73972027972028,-81.92041958041959,750.0,2026-03-27 14:05:00.000000,52650.15317848148,-7.559006208048768,58.21852262828352,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52833.24927215654,-8.439131839977078,45.75267419068274,-183.09609367506346,0.8801256319283102,12.465848437600783,-25.6095014370876,-158.59088104157854,0.09769661,0.14172627,0.12191292308270932,False,0.1408674706055579,False
44.75090909090909,-81.90363636363637,750.0,2026-03-27 14:10:00.000000,52622.87478717713,-7.566916997399623,58.214910720940466,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52834.706861657185,-8.437147362786142,45.76168952001572,-211.8320744800585,0.8702303653865187,12.453221200924744,-28.73598080499505,-184.13825346436593,0.09769661,0.14172627,0.12191292308270932,False,0.1629758883774485,False
44.7620979020979,-81.88685314685316,750.0,2026-03-27 14:15:00.000000,52592.680204164884,-7.574988159278088,58.209149796709035,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52836.164221872816,-8.435161976032497,45.7707031042312,-243.48401770793134,0.8601738167544086,12.438446692477832,-31.651943227872835,-212.8040619543511,0.09769661,0.14172627,0.12191292308270932,False,0.18732774150968393,False
44.773286713286716,-81.87006993006993,750.0,2026-03-27 14:20:00.000000,52559.80245158751,-7.58320411417222,58.201264870855496,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52837.62135273127,-8.433175680269363,45.779714942985464,-277.8189011437644,0.8499715660971425,12.421549927870032,-34.334883435833035,-244.37833111058475,0.09769661,0.14172627,0.12191292308270932,False,0.21374375119105918,False
44.784475524475525,-81.85328671328672,750.0,2026-03-27 14:25:00.000000,52524.495258544404,-7.591549003080637,58.19129018155274,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52839.0782541604,-8.431188476050172,45.7887250359348,-314.58299561599415,0.8396394729695356,12.402565145617935,-36.76409447222977,-278.6286381558966,0.09769661,0.14172627,0.12191292308270932,False,0.2420287074315653,False
44.795664335664334,-81.8365034965035,750.0,2026-03-27 14:30:00.000000,52487.03110297557,-7.600006718124651,58.17926904121016,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52840.534926088054,-8.429200363928556,45.79773338273564,-353.5038231124854,0.8291936458039055,12.381535658474519,-38.920827496491256,-315.3019066240813,0.094919324,0.17058599,0.13653599023818971,False,0.2719729755656302,False
44.80685314685314,-81.81972027972029,750.0,2026-03-27 14:35:00.000000,52447.69910885412,-7.608560933640806,58.16525364840122,False,anomalous_eval_run_8,anomalous_eval,anomalous_eval_run_8.sqlite,52841.99136844209,-8.427211344458355,45.80673998304446,-394.2922595879718,0.8186504108175487,12.35851366535676,-40.78843647548638,-354.12635943881713,0.094919324,0.17058599,0.13653599023818971,False,0.303354114075631,False
